decision_id,market,profile_key,title,address,observed_sources,observed_categories,observed_source_decisions,profile_status_basis,allowed_manual_decisions,manual_decision,decision_evidence,evidence_url,reviewed_by,reviewed_on,category_group_id,category_rule_pattern,category_rule_reasons,unknown_categories,dental_title_signals,nondental_title_signals,category_nonprovider_signals,suggested_manual_decision,review_tier,suggestion_basis,automatic_final_decision_applied
profile:NYC_NY_L:google:cid:15663490496687216379,NYC_NY_L,google:cid:15663490496687216379,Advantage Care Health Centers,"230 Hanse Ave, Freeport, NY 11520",business_listings,Community health center,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:75eedbc19c8622b7,manual_review,Community health center: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False
profile:NYC_NY_L:google:cid:15902478855329350188,NYC_NY_L,google:cid:15902478855329350188,"Advantage Care Health Centers, Brookville, Freeport","189 Wheatley Rd, Glen Head, NY 11545",business_listings,Community health center,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:75eedbc19c8622b7,manual_review,Community health center: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False
profile:NYC_NY_L:google:cid:9629879480313591668,NYC_NY_L,google:cid:9629879480313591668,Betances Health Center,"280 Henry St, New York, NY 10002",business_listings,Community health center,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:75eedbc19c8622b7,manual_review,Community health center: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False
profile:NYC_NY_L:google:cid:7797290965946195780,NYC_NY_L,google:cid:7797290965946195780,Community Healthcare Network – Lower East Side / Catherine M. Abate,"255 E Houston St, New York, NY 10002",business_listings,Community health center,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:75eedbc19c8622b7,manual_review,Community health center: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False
profile:NYC_NY_L:google:cid:5978500574907670907,NYC_NY_L,google:cid:5978500574907670907,Harlem United,"179 E 116th St, New York, NY 10029",business_listings,Community health center,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:75eedbc19c8622b7,manual_review,Community health center: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False
profile:NYC_NY_L:google:cid:1233923132299180747,NYC_NY_L,google:cid:1233923132299180747,Harlem United's The Nest Community Health Center,"169 W 133rd St, New York, NY 10030",business_listings,Community health center,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:75eedbc19c8622b7,manual_review,Community health center: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False
profile:NYC_NY_L:google:cid:15144409111980064554,NYC_NY_L,google:cid:15144409111980064554,ODA Crown Heights,"779 E New York Ave, Brooklyn, NY 11203",business_listings,Community health center,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:75eedbc19c8622b7,manual_review,Community health center: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False
profile:NYC_NY_L:google:cid:10390034255530110063,NYC_NY_L,google:cid:10390034255530110063,Union Community Health Center - (188th St.),"260 E 188th St, Bronx, NY 10458",business_listings,Community health center,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:75eedbc19c8622b7,manual_review,Community health center: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False
profile:NYC_NY_L:google:cid:4935697797244785263,NYC_NY_L,google:cid:4935697797244785263,Union Community Health Center - (2021 Grand Concourse),"2021 Grand Concourse, Bronx, NY 10453",business_listings,Community health center,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:75eedbc19c8622b7,manual_review,Community health center: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False
profile:SanFrancisco_CA_L:google:cid:14242845636480544373,SanFrancisco_CA_L,google:cid:14242845636480544373,NEMS PACE San Francisco Chinatown Center,"728 Pacific Ave Ste 200, San Francisco, CA 94133",business_listings,Community health center,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:75eedbc19c8622b7,manual_review,Community health center: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False
profile:NYC_NY_L:google:cid:6683947002764799178,NYC_NY_L,google:cid:6683947002764799178,Head & Neck Surgical Group,"425 W 59th St #1, New York, NY 10019",business_listings,Otolaryngology clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:772713ab1100c436,unknown,,Otolaryngology clinic,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False
profile:LA_CA_L:google:cid:15714100834549036307,LA_CA_L,google:cid:15714100834549036307,Affinity Cosmetic Center,"12304 Santa Monica Blvd #101, Los Angeles, CA 90025",business_listings,Skin care clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:7a6b4d7abd08fee8,unknown,,Skin care clinic,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False
profile:Vidalia_GA_S:google:cid:7988439992617257135,Vidalia_GA_S,google:cid:7988439992617257135,Dermatology Associates,"1013 E 1st St, Vidalia, GA 30474",maps_core,Skin care clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:7a6b4d7abd08fee8,unknown,,Skin care clinic,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False
profile:Atlanta_GA_L:google:cid:13898945642818331032,Atlanta_GA_L,google:cid:13898945642818331032,Grady Health System,"80 Jesse Hill Jr Dr SE, Atlanta, GA 30303",maps_core,Hospital,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:7a6fb05b52cfaa84,unknown,,Hospital,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False
profile:Augusta_GA_L:google:cid:4908311652064968016,Augusta_GA_L,google:cid:4908311652064968016,VA Downtown Division,"950 15th St, Augusta, GA 30901",maps_core,Hospital,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:7a6fb05b52cfaa84,unknown,,Hospital,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False
profile:FortBragg_CA_S:google:cid:5493462293064925102,FortBragg_CA_S,google:cid:5493462293064925102,Adventist Health Mendocino Coast,"700 River Dr, Fort Bragg, CA 95437",maps_core,Hospital,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:7a6fb05b52cfaa84,unknown,,Hospital,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False
profile:Buffalo_NY_L:google:cid:11366070002874749651,Buffalo_NY_L,google:cid:11366070002874749651,Dr MGK,"University at Buffalo South Campus, State, 3435 Main St, Buffalo, NY 14215",maps_specialist,,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:7f6c6360ca5455ff,unknown,,<blank category>,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False
profile:Eureka_CA_S:google:cid:7161334439902583112,Eureka_CA_S,google:cid:7161334439902583112,Partnership Healthplan Of California,"1036 5th St, Eureka, CA 95501",maps_core,Government office,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:80bfcb676b0ff00e,unknown,,Government office,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False
profile:NYC_NY_L:google:cid:8712220723097576755,NYC_NY_L,google:cid:8712220723097576755,John Spina Dpm,"2015 Bath Ave, Brooklyn, NY 11214",business_listings,Podiatrist,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:83a1f37e83b51b28,unknown,,Podiatrist,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False
profile:Augusta_GA_L:google:cid:2881003103519768575,Augusta_GA_L,google:cid:2881003103519768575,ALAS Free Women's Clinic,"904 Merry St, Augusta, GA 30904",maps_core,Free clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:8550c2bf40cd4dfa,manual_review,Free clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False
profile:Augusta_GA_L:google:cid:16620118602434899245,Augusta_GA_L,google:cid:16620118602434899245,Centro Médico,"904 Merry St, Augusta, GA 30904",maps_core,Free clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:8550c2bf40cd4dfa,manual_review,Free clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False
profile:Augusta_GA_L:google:cid:1016625347654546775,Augusta_GA_L,google:cid:1016625347654546775,Clínica Latina,"904 Merry St, Augusta, GA 30904",maps_core,Free clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:8550c2bf40cd4dfa,manual_review,Free clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False
profile:LA_CA_L:google:cid:15738244679380707742,LA_CA_L,google:cid:15738244679380707742,K9 LOFT,"2170 Sunset Blvd, Los Angeles, CA 90026",business_listings,Pet boarding service,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:85cb6619e39fd7d5,unknown,,Pet boarding service,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False
